%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far
1        NO_ID      0.8479187783   4.945546381    -4.094571296   1.988446425    -2.063400526   -1.734059996   0.04259290805  1.166580101    3.97388397     -1.09520893    4201.865458    
332      NO_ID      0.7384013541   -0.3371577516  4.102337526    -4.691001612   -5.073600335   0.6905286983   5.12           4.544283952    -4.990467753   -1.272130094   -19786.65616   	-1.34968e+07	-1.34968e+07	-1.34968e+07
333      NO_ID      -1.793069714   4.139988899    3.854950202    -2.567384603   -2.254816531   -0.4164918141  -1.245238798   -4.826750928   2.658143988    2.615318732    3007.525438    	-1.34968e+07	-1.34968e+07	-1.34968e+07
334      NO_ID      4.35769068     3.929506148    3.636253866    -1.915789554   3.961654007    -1.213854857   5.12           1.892866912    -4.662407104   2.869783557    6737.18741     	-1.34968e+07	-1.34968e+07	-1.34968e+07
335      NO_ID      1.405078098    4.542703142    -0.3508266774  -3.409590397   -2.764994877   -2.780448044   -0.08188940297 -4.497008225   2.665966227    2.436025305    635.340879     	-1.34968e+07	-1.34968e+07	-1.34968e+07
336      NO_ID      -2.66583865    -2.653094504   4.095964421    2.189479975    4.208508025    3.283853966    5.12           -2.702237146   4.222417383    3.933137329    -16041.3412    	-1.34968e+07	-1.34968e+07	-1.34968e+07
337      NO_ID      -0.9427979558  -1.13305427    4.184295874    0.997867847    -4.604445315   1.460437979    3.406090567    -0.3004617291  0.1780388859   3.032983311    3359.512097    	-1.34968e+07	-1.34968e+07	-1.34968e+07
338      NO_ID      -0.928013279   5.039346947    -0.3900801903  -3.066949211   0.9212732693   -1.834492818   -1.014407127   -2.044816579   4.854121313    4.74235254     -55290688.74   	-5.52907e+07	-5.52907e+07	-5.52907e+07
339      NO_ID      -5.100086805   -2.393041326   4.923173106    0.6540553979   4.136816743    -0.4734322166  -1.324080391   3.772806132    -4.817603452   -1.959998062   -175533.1894   	-5.52907e+07	-5.52907e+07	-5.52907e+07
340      NO_ID      -2.234913832   2.426305527    -3.207860025   -0.9646776605  -0.2491179036  1.365090782    -0.5105680929  -0.851456731   3.962936239    4.990417727    -358433.3069   	-5.52907e+07	-5.52907e+07	-5.52907e+07
341      NO_ID      -0.6731269011  3.42613891     -3.72328912    -2.708825047   1.844015128    -3.372785381   0.5045162956   4.710723806    -1.942418509   -1.934147297   -8438.494497   	-5.52907e+07	-5.52907e+07	-5.52907e+07
342      NO_ID      -4.809439293   2.985919539    2.653428582    -0.40770945    -5.028302035   3.272517975    -5.046302477   -2.706448714   -3.607793437   -0.1939200742  1428.233027    	-5.52907e+07	-5.52907e+07	-5.52907e+07
343      NO_ID      1.099429673    5.085668135    -1.068914529   -0.4991196387  1.876748048    -2.123211733   1.679345582    0.4391855356   3.89701244     4.693666724    -16647.90544   	-5.52907e+07	-5.52907e+07	-5.52907e+07
344      NO_ID      1.477990574    2.379778655    4.143024354    4.156037468    5.054235714    4.872446188    1.986247199    -4.170776328   4.303198788    3.247765984    -190840.7038   	-5.52907e+07	-5.52907e+07	-5.52907e+07
345      NO_ID      -1.823263664   3.939850573    -1.566549447   -3.45984301    4.147709115    -4.179708827   -2.336302761   -4.116841182   2.575917502    4.321650029    -2140.056621   	-5.52907e+07	-5.52907e+07	-5.52907e+07
346      NO_ID      -4.173717215   2.073030657    3.100462824    -3.832964539   4.729123874    0.8789346087   -2.210527065   -4.263804011   -4.722536841   -3.736085355   -0.603162      	-5.52907e+07	-5.52907e+07	-5.52907e+07
347      NO_ID      1.712513526    4.146953416    -0.7393541142  -5.059558604   3.021704744    -1.699242475   0.1967426238   0.6140855752   4.708897513    2.860082424    -11047.52142   	-5.52907e+07	-5.52907e+07	-5.52907e+07
348      NO_ID      -2.444344795   4.841667822    -2.205347634   3.199610417    3.038043248    2.598420813    -2.438318825   4.529448467    -4.894140058   4.063421446    -2356.59085    	-5.52907e+07	-5.52907e+07	-5.52907e+07
349      NO_ID      -2.027811781   4.14849437     -0.9030208898  -4.022101862   2.316167186    -0.4146380014  3.124530362    -0.7643890668  4.240543273    4.498256892    -779801.9028   	-5.52907e+07	-5.52907e+07	-5.52907e+07
350      NO_ID      3.469517401    -2.494670164   -3.904840544   -5.12          -4.283078048   -4.862820791   4.767211971    -4.478880219   4.68620325     -1.165289874   29415.67511    	-5.52907e+07	-5.52907e+07	-5.52907e+07
351      NO_ID      -1.716275673   5.08321217     -0.5394653362  -2.17874345    1.44867527     -5.12          1.22246076     -4.547809862   3.865927838    5.111292439    -39313.27679   	-5.52907e+07	-5.52907e+07	-5.52907e+07
352      NO_ID      4.593091089    -3.458971611   -3.995676224   -3.791073746   3.66267725     4.29631668     4.474211416    -1.245100538   -1.489162694   4.223109362    -501243.3497   	-5.52907e+07	-5.52907e+07	-5.52907e+07
353      NO_ID      -1.227730519   2.919596405    -1.961910159   -4.58503331    2.101763228    -0.8422416992  -3.776288957   -2.594774222   2.995955614    5.019925298    12178.26522    	-5.52907e+07	-5.52907e+07	-5.52907e+07
354      NO_ID      3.642611249    -3.631744091   4.633626948    3.195570038    3.604952522    -3.379089574   4.066482339    -5.12          -4.46796964    -3.739775607   311.843327     	-5.52907e+07	-5.52907e+07	-5.52907e+07
355      NO_ID      -2.586581096   4.717755247    -1.411253049   -0.5804306497  0.3075875864   -2.013776446   2.019756754    -1.616593143   4.259153403    3.676029509    4558555.789    	-5.52907e+07	-5.52907e+07	-5.52907e+07
356      NO_ID      3.31108221     2.605834831    -4.497235904   5.111354837    -0.7347073757  4.921116351    -2.137080808   3.309978997    -4.407787576   -1.369093069   2473350.819    	-5.52907e+07	-5.52907e+07	-5.52907e+07
357      NO_ID      -0.8529128675  -3.294847987   -4.740810578   1.72233817     -0.2897587746  1.604847906    -1.698285781   -0.7371729258  -0.01704149364 -2.207730049   21411.62268    	-5.52907e+07	-5.52907e+07	-5.52907e+07
358      NO_ID      0.2510695951   3.654385298    -1.188383768   0.3667751892   3.469833068    -2.041329124   -1.313513391   -3.22813558    3.160756388    4.830023711    370098.6556    	-5.52907e+07	-5.52907e+07	-5.52907e+07
359      NO_ID      3.091324699    3.442296032    -1.395489853   -0.4348676732  -5.108779168   -0.8119006363  2.212857685    5.100156335    -4.948072669   4.738150965    366630.6223    	-5.52907e+07	-5.52907e+07	-5.52907e+07
360      NO_ID      -3.79999591    4.293886185    -0.9892514766  -4.292965181   -0.1440338091  -2.467430848   -3.874764068   0.7228439189   3.90160869     5.074701797    157913.7865    	-5.52907e+07	-5.52907e+07	-5.52907e+07
361      NO_ID      -0.2468469871  4.420696654    -4.209177828   -2.647925973   -3.173512571   -4.125893369   -5.109772508   -0.0409908805  -5.106427161   -4.213161392   -799.756002    	-5.52907e+07	-5.52907e+07	-5.52907e+07
362      NO_ID      -2.080323191   2.361236685    -2.229878776   -4.113754152   0.1540518953   -0.4387667848  -0.4291345492  -1.662949329   4.74587455     4.016484512    3977.400491    	-5.52907e+07	-5.52907e+07	-5.52907e+07
363      NO_ID      -5.073442297   -3.34223005    -5.078661645   -4.73904557    -2.128357471   -3.041165967   -3.546828746   1.200191885    -0.3982153772  -1.518837935   7406.382194    	-5.52907e+07	-5.52907e+07	-5.52907e+07
364      NO_ID      -2.458069479   3.872946307    -0.22828713    -3.51677097    0.2021189928   -3.508808409   -0.6864299309  -4.532721854   4.425598107    2.592899811    -97883.6025    	-5.52907e+07	-5.52907e+07	-5.52907e+07
365      NO_ID      -1.944140679   2.551598942    -3.241607839   -3.334950135   4.30875535     -5.007090123   2.420110313    -2.343791197   -5.091193863   -4.264123185   -0.987366      	-5.52907e+07	-5.52907e+07	-5.52907e+07
366      NO_ID      -2.16895818    5.089282733    -3.56551723    -3.346512677   2.885009307    -1.858696218   -0.8603218971  -1.296804493   2.685336999    3.570291896    -106410.1651   	-5.52907e+07	-5.52907e+07	-5.52907e+07
367      NO_ID      -3.271976899   -3.401162776   1.076538833    -4.34576157    -4.477989893   4.629412665    -3.96036039    3.486556954    2.377905791    -0.2782085358  -5.909565      	-5.52907e+07	-5.52907e+07	-5.52907e+07
368      NO_ID      -0.4277009111  4.402265019    -4.058073516   -2.296540667   0.6378324052   -2.808153486   -2.653273354   -1.65444025    4.369808944    4.934762496    2818.878026    	-5.52907e+07	-5.52907e+07	-5.52907e+07
369      NO_ID      1.253766157    -2.925259181   -4.803245737   -3.650498207   3.36831382     4.973128099    -1.108772584   3.369063627    3.396839431    -1.636204855   -31417.70737   	-5.52907e+07	-5.52907e+07	-5.52907e+07
370      NO_ID      0.08574708112  3.6755359      0.4245159557   -3.712647638   1.20701845     -4.067021289   -3.193856387   -0.2006594154  3.6579025      5.083451349    3858.668155    	-5.52907e+07	-5.52907e+07	-5.52907e+07
371      NO_ID      4.212159086    -5.100283335   -0.2423946267  2.572034       -1.631276212   3.946289615    4.17715409     -0.5626147306  -5.05440807    -4.397050846   -48521.70339   	-5.52907e+07	-5.52907e+07	-5.52907e+07
372      NO_ID      -1.826418485   3.976655128    -0.6625211654  -4.606942182   3.209680105    -0.8379196949  -1.155562543   -1.871558288   4.312623599    3.085860784    -73566.44665   	-5.52907e+07	-5.52907e+07	-5.52907e+07
373      NO_ID      2.247378539    3.345888009    4.240231748    5.014412218    -4.78069642    4.835026911    -0.3900949858  -0.5634261329  1.596433259    -4.38277923    -200068.6733   	-5.52907e+07	-5.52907e+07	-5.52907e+07
374      NO_ID      -1.767949708   4.904821361    -0.504693453   -1.054007959   -1.622719308   0.2255805237   -1.267496118   -1.669954629   3.391039685    4.912919245    994321.5753    	-5.52907e+07	-5.52907e+07	-5.52907e+07
375      NO_ID      -3.371327482   0.7006045748   -1.202952363   1.911746466    -3.962422659   -0.854492271   -1.33398762    -1.59362792    4.613397004    -1.980614801   -6902059.105   	-5.52907e+07	-5.52907e+07	-5.52907e+07
376      NO_ID      -1.72346442    2.146821629    1.446757535    -4.094264776   0.2678642939   -1.283976489   -0.6709582947  -0.6568419835  4.264096615    4.951035363    -5744847.039   	-5.52907e+07	-5.52907e+07	-5.52907e+07
377      NO_ID      3.342348516    -0.134588755   -3.171006971   4.652483691    5.029588663    -1.385674984   -3.412353923   -1.687852548   3.780199808    -4.68971721    641919.7898    	-5.52907e+07	-5.52907e+07	-5.52907e+07
378      NO_ID      -2.039278176   4.917873954    0.7860150092   -1.3810192     3.172008917    -1.101374039   -0.04505609097 -2.364467362   3.325389437    3.461239265    -860407.5227   	-5.52907e+07	-5.52907e+07	-5.52907e+07
379      NO_ID      -1.490857648   2.685102297    -4.803082969   -1.720058318   -2.719956741   -4.752624705   -4.875414361   3.442218289    2.649363175    -4.773366422   -350.888353    	-5.52907e+07	-5.52907e+07	-5.52907e+07
380      NO_ID      -0.7584380495  4.193011373    0.2090981707   -2.65901309    2.300015823    -4.296309256   0.5438830528   -1.793508555   3.942517584    2.697014107    2344.834296    	-5.52907e+07	-5.52907e+07	-5.52907e+07
381      NO_ID      1.828378013    4.479492353    2.969256638    2.628331421    -1.238208259   -5.12          0.6560801781   -2.72861439    -2.71586778    -4.75219607    -22.561749     	-5.52907e+07	-5.52907e+07	-5.52907e+07
382      NO_ID      -1.013075114   5.028896948    -0.09358392359 -1.001416539   3.062854398    -1.31516602    -3.65162637    -1.796585568   4.704387854    3.705424065    1853548.452    	-5.52907e+07	-5.52907e+07	-5.52907e+07
383      NO_ID      -0.9187936473  -1.244707078   -3.556522594   3.941327375    -1.271323574   -4.588209942   -5.063078047   -5.12          -4.940970267   -4.899697493   -152391.8868   	-5.52907e+07	-5.52907e+07	-5.52907e+07
384      NO_ID      -1.981168936   4.855170841    1.597213653    -1.63724951    1.941597272    -3.642386083   -1.776067008   -0.2776305789  4.732051365    5.018439987    112011.4053    	-5.52907e+07	-5.52907e+07	-5.52907e+07
385      NO_ID      -4.433978304   -0.5867652031  3.082589356    3.363463405    -4.82790152    -4.84346917    -1.076341755   -4.498816406   -3.596875214   -1.637925583   42278.51743    	-5.52907e+07	-5.52907e+07	-5.52907e+07
386      NO_ID      0.421225031    3.877472485    -2.069490904   -2.448967214   1.83020955     -1.642307693   -0.7220257992  -0.0269980848  4.875202078    3.366412962    8273767.619    	-5.52907e+07	-5.52907e+07	-5.52907e+07
387      NO_ID      -5.07004019    5.108556931    -4.710852739   2.996025798    4.987105296    2.010653874    -0.4498898186  2.03705771     1.147813068    -2.566296998   0.457014       	-5.52907e+07	-5.52907e+07	-5.52907e+07
388      NO_ID      0.9562696076   4.861974598    0.8076225471   -4.869030053   0.4230065006   -1.6144787     -1.596256539   -0.5577582078  4.158237047    3.010959318    23847.05276    	-5.52907e+07	-5.52907e+07	-5.52907e+07
389      NO_ID      -3.669316373   2.936263569    0.90893239     3.168748928    -5.082165436   3.962633771    5.048728796    -4.221924432   -5.12          -4.408824683   147.468833     	-5.52907e+07	-5.52907e+07	-5.52907e+07
390      NO_ID      -2.17113433    4.323716573    0.001707526416 -2.824619186   1.925777201    -1.220338849   1.661257933    -4.130675539   4.808908057    4.999197486    652085.2856    	-5.52907e+07	-5.52907e+07	-5.52907e+07
391      NO_ID      -4.507872752   2.663674071    -1.173846189   4.875466534    -4.003005671   3.325687696    4.902620528    4.977982505    0.2346359155   3.103525461    1517352.698    	-5.52907e+07	-5.52907e+07	-5.52907e+07
392      NO_ID      -3.507848744   3.757307895    -2.217323265   -2.61983254    1.829581918    -1.742896364   -1.404338928   -3.638112357   4.127462901    4.579838825    59723.27951    	-5.52907e+07	-5.52907e+07	-5.52907e+07
393      NO_ID      4.813544934    -5.103745811   -5.083875933   -4.601961968   -3.128803691   -3.364819244   1.184542924    -5.047100496   -1.232151505   3.62819428     -24448.29734   	-5.52907e+07	-5.52907e+07	-5.52907e+07
394      NO_ID      0.2142516234   4.359028197    -1.874245032   -2.299318388   -1.031271883   -2.830620352   -1.677325375   -2.955446648   4.148090473    3.623072429    -16301.82256   	-5.52907e+07	-5.52907e+07	-5.52907e+07
395      NO_ID      4.804007276    4.033789416    -1.764989579   4.766212431    2.274194334    -1.390251515   2.880325177    4.878459489    2.759056353    1.562543217    -10462.07847   	-5.52907e+07	-5.52907e+07	-5.52907e+07
396      NO_ID      -1.065563276   4.706772515    -0.6769801275  -2.433551685   -0.4722877136  -0.7331548287  0.9697398668   0.7908432938   4.997947511    4.643740024    9944362.265    	-5.52907e+07	-5.52907e+07	-5.52907e+07
397      NO_ID      -1.740661365   4.096169447    -2.691017118   -0.549330489   -4.884823889   5.12           4.109502517    0.696831606    -4.953984835   5.029339179    -58533.56602   	-5.52907e+07	-5.52907e+07	-5.52907e+07
398      NO_ID      -2.740422426   4.436170161    -1.549512813   -5.033464381   1.151523315    -3.860734576   -1.731623821   -1.47407027    3.783837177    4.989531086    51481.31189    	-5.52907e+07	-5.52907e+07	-5.52907e+07
399      NO_ID      -0.601191273   2.444351516    4.424141229    4.953488664    -4.806113469   -3.140895023   1.817758733    -5.057889908   3.693846797    -3.925879755   -132512.184    	-5.52907e+07	-5.52907e+07	-5.52907e+07
400      NO_ID      -1.547434954   4.031028674    -0.9438841665  -4.096609254   -0.04867647144 -2.555977629   0.9355712825   -1.597601435   1.963572709    4.523974626    -140884.1696   	-5.52907e+07	-5.52907e+07	-5.52907e+07
401      NO_ID      -4.643421761   -5.061950026   -2.164260683   4.497742812    -1.914964856   -3.535552884   -3.818326001   -0.9167231036  3.083670719    -5.12          3698.4288      	-5.52907e+07	-5.52907e+07	-5.52907e+07
402      NO_ID      5.12           4.548738951    3.971185802    1.473551272    -2.866562926   2.170848342    -3.78481375    4.9831903      3.976217858    -4.837926051   -174.254278    	-5.52907e+07	-5.52907e+07	-5.52907e+07
403      NO_ID      -2.156709383   4.930340966    -0.6964863134  -1.955742719   1.090878627    -0.4197061098  -0.885422107   -3.755762587   4.902686166    2.290613616    -141371.6961   	-5.52907e+07	-5.52907e+07	-5.52907e+07
404      NO_ID      -4.084026034   -4.826006452   -4.021134491   4.661298886    -4.58679275    -2.001221808   -4.749119681   0.9167732134   -3.223936978   4.280705889    -12875.97353   	-5.52907e+07	-5.52907e+07	-5.52907e+07
